"","contrast",".chain",".iteration",".draw",".value"
"2164","red - whi",NA,NA,2164,0.350252895170815
"2165","red - whi",NA,NA,2165,-0.501807906159753
"2166","red - whi",NA,NA,2166,-0.39242519746744
"2167","red - whi",NA,NA,2167,-0.413366107354044
"2168","red - whi",NA,NA,2168,0.191714716110405
"2169","red - whi",NA,NA,2169,-0.202296660920461
"2170","red - whi",NA,NA,2170,0.0215784074764691
"2171","red - whi",NA,NA,2171,0.31552553723545
"2172","red - whi",NA,NA,2172,0.487852569738178
"2173","red - whi",NA,NA,2173,1.03143906071805
"2174","red - whi",NA,NA,2174,-0.168285742085573
"2175","red - whi",NA,NA,2175,1.21756534543728
"2176","red - whi",NA,NA,2176,0.689103344627718
"2177","red - whi",NA,NA,2177,1.64327079500913
"2178","red - whi",NA,NA,2178,0.610280147210478
"2179","red - whi",NA,NA,2179,1.48391959219873
"2180","red - whi",NA,NA,2180,1.3263641168061
"2181","red - whi",NA,NA,2181,0.482766623419414
"2182","red - whi",NA,NA,2182,0.457304668420315
"2183","red - whi",NA,NA,2183,1.36601415748545
"2184","red - whi",NA,NA,2184,1.32410145937192
"2185","red - whi",NA,NA,2185,1.30343753488753
"2186","red - whi",NA,NA,2186,1.95228891120196
"2187","red - whi",NA,NA,2187,0.0130246949121399
"2188","red - whi",NA,NA,2188,1.43191044971637
"2189","red - whi",NA,NA,2189,0.845364599999408
"2190","red - whi",NA,NA,2190,0.709634509759556
"2191","red - whi",NA,NA,2191,0.702492188191727
"2192","red - whi",NA,NA,2192,0.850867058995823
"2193","red - whi",NA,NA,2193,1.19796282308667
"2194","red - whi",NA,NA,2194,3.92505098866371
"2195","red - whi",NA,NA,2195,3.02101581379082
"2196","red - whi",NA,NA,2196,2.8599316429795
"2197","red - whi",NA,NA,2197,-0.0041120928141561
"2198","red - whi",NA,NA,2198,-0.129950456882476
"2199","red - whi",NA,NA,2199,-0.658836771661687
"2200","red - whi",NA,NA,2200,0.267281837850138
"2201","red - whi",NA,NA,2201,-1.29971223495619
"2202","red - whi",NA,NA,2202,-0.267616035257783
"2203","red - whi",NA,NA,2203,0.964696246059485
"2204","red - whi",NA,NA,2204,1.40191113460036
"2205","red - whi",NA,NA,2205,-0.513569024204511
"2206","red - whi",NA,NA,2206,-0.351696325063753
"2207","red - whi",NA,NA,2207,-0.147761515984691
"2208","red - whi",NA,NA,2208,-0.27908412548577
"2209","red - whi",NA,NA,2209,-0.887549969955713
"2210","red - whi",NA,NA,2210,-0.156378486432288
"2211","red - whi",NA,NA,2211,0.40726841587567
"2212","red - whi",NA,NA,2212,0.197465918935474
"2213","red - whi",NA,NA,2213,-2.28006907452484
"2214","red - whi",NA,NA,2214,2.47263445093735
"2215","red - whi",NA,NA,2215,0.403732225423726
"2216","red - whi",NA,NA,2216,0.200524077525961
"2217","red - whi",NA,NA,2217,0.454005910083347
"2218","red - whi",NA,NA,2218,0.633025279107257
"2219","red - whi",NA,NA,2219,0.778566397399381
"2220","red - whi",NA,NA,2220,-0.0306574896986444
"2221","red - whi",NA,NA,2221,0.453746257872567
"2222","red - whi",NA,NA,2222,1.56163559670666
"2223","red - whi",NA,NA,2223,0.757902283475474
"2224","red - whi",NA,NA,2224,0.070498515589806
"2225","red - whi",NA,NA,2225,0.773330569203965
"2226","red - whi",NA,NA,2226,0.20754429510681
"2227","red - whi",NA,NA,2227,1.51262296911294
"2228","red - whi",NA,NA,2228,1.83496465234766
"2229","red - whi",NA,NA,2229,1.10164358637595
"2230","red - whi",NA,NA,2230,-0.507528694317796
"2231","red - whi",NA,NA,2231,-0.46526763743015
"2232","red - whi",NA,NA,2232,-0.954240898563845
"2233","red - whi",NA,NA,2233,-0.830274961125866
"2234","red - whi",NA,NA,2234,-0.0221722466190543
"2235","red - whi",NA,NA,2235,0.315828866470239
"2236","red - whi",NA,NA,2236,0.0586948943709697
"2237","red - whi",NA,NA,2237,-0.3319612697931
"2238","red - whi",NA,NA,2238,-1.42917241814125
"2239","red - whi",NA,NA,2239,1.56843057601503
"2240","red - whi",NA,NA,2240,1.92593969584759
"2241","red - whi",NA,NA,2241,1.30294914357093
"2242","red - whi",NA,NA,2242,2.21420483877518
"2243","red - whi",NA,NA,2243,0.741303626980321
"2244","red - whi",NA,NA,2244,0.135159358543243
"2245","red - whi",NA,NA,2245,-0.0389898477569709
"2246","red - whi",NA,NA,2246,-0.358504280584932
"2247","red - whi",NA,NA,2247,-0.473803988590517
"2248","red - whi",NA,NA,2248,0.23520884782292
"2249","red - whi",NA,NA,2249,0.860125022240219
"2250","red - whi",NA,NA,2250,1.37634229429901
"2251","red - whi",NA,NA,2251,0.874355119152221
"2252","red - whi",NA,NA,2252,-0.167909600657113
"2253","red - whi",NA,NA,2253,1.1063306167277
"2254","red - whi",NA,NA,2254,0.759275287027911
"2255","red - whi",NA,NA,2255,0.962798383573228
"2256","red - whi",NA,NA,2256,0.30973167971592
"2257","red - whi",NA,NA,2257,-0.975984373840874
"2258","red - whi",NA,NA,2258,0.521722675220825
"2259","red - whi",NA,NA,2259,3.2285828101247
"2260","red - whi",NA,NA,2260,-0.427625238945544
"2261","red - whi",NA,NA,2261,-0.230433751407988
"2262","red - whi",NA,NA,2262,-1.27732867798841
"2263","red - whi",NA,NA,2263,-0.540570731799248
"2264","red - whi",NA,NA,2264,1.39614071684147
"2265","red - whi",NA,NA,2265,0.731598843379559
"2266","red - whi",NA,NA,2266,1.45206379350913
"2267","red - whi",NA,NA,2267,-0.0153681752047453
"2268","red - whi",NA,NA,2268,-0.0278607616855556
"2269","red - whi",NA,NA,2269,0.795836067961045
"2270","red - whi",NA,NA,2270,-0.212583837561548
"2271","red - whi",NA,NA,2271,-0.0774119940341545
"2272","red - whi",NA,NA,2272,0.876628151462909
"2273","red - whi",NA,NA,2273,0.184386521195866
"2274","red - whi",NA,NA,2274,0.324406246327729
"2275","red - whi",NA,NA,2275,-0.957547930360471
"2276","red - whi",NA,NA,2276,-0.0599874285495272
"2277","red - whi",NA,NA,2277,-0.00764757021055549
"2278","red - whi",NA,NA,2278,0.334560850192331
"2279","red - whi",NA,NA,2279,1.49323533651724
"2280","red - whi",NA,NA,2280,0.542108780128065
"2281","red - whi",NA,NA,2281,-0.597127910339216
"2282","red - whi",NA,NA,2282,-0.425995075033923
"2283","red - whi",NA,NA,2283,-1.111578316286
"2284","red - whi",NA,NA,2284,1.10581069484115
"2285","red - whi",NA,NA,2285,1.04676714181416
"2286","red - whi",NA,NA,2286,0.68158293541528
"2287","red - whi",NA,NA,2287,0.204002751964991
"2288","red - whi",NA,NA,2288,0.967348787890163
"2289","red - whi",NA,NA,2289,1.22192557035868
"2290","red - whi",NA,NA,2290,-0.121747501192686
"2291","red - whi",NA,NA,2291,0.544714703433255
"2292","red - whi",NA,NA,2292,1.38707486569794
"2293","red - whi",NA,NA,2293,0.738541216631209
"2294","red - whi",NA,NA,2294,0.386133503218056
"2295","red - whi",NA,NA,2295,0.177354781768734
"2296","red - whi",NA,NA,2296,0.445717166237256
"2297","red - whi",NA,NA,2297,2.65074925517213
"2298","red - whi",NA,NA,2298,1.28955128674265
"2299","red - whi",NA,NA,2299,0.739558724597098
"2300","red - whi",NA,NA,2300,1.17904416557146
"2301","red - whi",NA,NA,2301,0.550303425007698
"2302","red - whi",NA,NA,2302,0.844960846791132
"2303","red - whi",NA,NA,2303,1.31992232492519
"2304","red - whi",NA,NA,2304,0.652987655496577
"2305","red - whi",NA,NA,2305,0.323633982412956
"2306","red - whi",NA,NA,2306,-0.374485323793659
"2307","red - whi",NA,NA,2307,0.210381367030064
"2308","red - whi",NA,NA,2308,0.0978975376522246
"2309","red - whi",NA,NA,2309,0.158316768533137
"2310","red - whi",NA,NA,2310,0.56241985178226
"2311","red - whi",NA,NA,2311,-0.237440841639121
"2312","red - whi",NA,NA,2312,0.0347062894138643
"2313","red - whi",NA,NA,2313,0.0447956109231585
"2314","red - whi",NA,NA,2314,0.430253036857771
"2315","red - whi",NA,NA,2315,0.91895814835484
"2316","red - whi",NA,NA,2316,-0.047491376663754
"2317","red - whi",NA,NA,2317,-0.122127119534563
"2318","red - whi",NA,NA,2318,-0.0972159309613595
"2319","red - whi",NA,NA,2319,-0.700661366798028
"2320","red - whi",NA,NA,2320,-1.13116725861998
"2321","red - whi",NA,NA,2321,0.42488820527857
"2322","red - whi",NA,NA,2322,2.08909502841208
"2323","red - whi",NA,NA,2323,2.53353314981989
"2324","red - whi",NA,NA,2324,1.82738832444054
"2325","red - whi",NA,NA,2325,3.05358972240329
"2326","red - whi",NA,NA,2326,3.0839755310717
"2327","red - whi",NA,NA,2327,3.11333949030602
"2328","red - whi",NA,NA,2328,0.578828321346029
"2329","red - whi",NA,NA,2329,1.37798827474586
"2330","red - whi",NA,NA,2330,1.67946561193821
"2331","red - whi",NA,NA,2331,1.08240946126018
"2332","red - whi",NA,NA,2332,0.40566928991532
"2333","red - whi",NA,NA,2333,0.372420677073615
"2334","red - whi",NA,NA,2334,0.770188007554829
"2335","red - whi",NA,NA,2335,0.0644321427519098
"2336","red - whi",NA,NA,2336,1.72671280777818
"2337","red - whi",NA,NA,2337,3.38869672087569
"2338","red - whi",NA,NA,2338,1.89164004702618
"2339","red - whi",NA,NA,2339,3.27219243562072
"2340","red - whi",NA,NA,2340,2.62644324995778
"2341","red - whi",NA,NA,2341,2.39153435364651
"2342","red - whi",NA,NA,2342,0.305664242845284
"2343","red - whi",NA,NA,2343,1.75822424069582
"2344","red - whi",NA,NA,2344,1.80845319344854
"2345","red - whi",NA,NA,2345,1.35379150865675
"2346","red - whi",NA,NA,2346,1.37618825279137
"2347","red - whi",NA,NA,2347,-0.214371482061059
"2348","red - whi",NA,NA,2348,-0.826892995807109
"2349","red - whi",NA,NA,2349,0.813192815637891
"2350","red - whi",NA,NA,2350,0.902725068819548
"2351","red - whi",NA,NA,2351,0.451788924723137
"2352","red - whi",NA,NA,2352,0.180828094853369
"2353","red - whi",NA,NA,2353,1.79079560589631
"2354","red - whi",NA,NA,2354,1.04010472235523
"2355","red - whi",NA,NA,2355,-0.799317698601844
"2356","red - whi",NA,NA,2356,-0.169530926203256
"2357","red - whi",NA,NA,2357,1.97227211282933
"2358","red - whi",NA,NA,2358,2.11155266505015
"2359","red - whi",NA,NA,2359,1.31154811342398
"2360","red - whi",NA,NA,2360,1.89172420523756
"2361","red - whi",NA,NA,2361,0.521775842338495
"2362","red - whi",NA,NA,2362,-0.419245858222889
"2363","red - whi",NA,NA,2363,-0.0261713605893206
"2364","red - whi",NA,NA,2364,0.838002757067541
"2365","red - whi",NA,NA,2365,0.791557807373083
"2366","red - whi",NA,NA,2366,1.0401618295368
"2367","red - whi",NA,NA,2367,1.27551010545758
"2368","red - whi",NA,NA,2368,0.359976449310249
"2369","red - whi",NA,NA,2369,0.590905109304993
"2370","red - whi",NA,NA,2370,0.748429878199027
"2371","red - whi",NA,NA,2371,1.69953200143556
"2372","red - whi",NA,NA,2372,-1.64010173964852
"2373","red - whi",NA,NA,2373,1.54288090849349
"2374","red - whi",NA,NA,2374,3.46822733122663
"2375","red - whi",NA,NA,2375,3.03746066457329
"2376","red - whi",NA,NA,2376,3.8187766363385
"2377","red - whi",NA,NA,2377,4.15652727012847
"2378","red - whi",NA,NA,2378,-0.854334468076635
"2379","red - whi",NA,NA,2379,-0.417231899273401
"2380","red - whi",NA,NA,2380,-1.22449259486427
"2381","red - whi",NA,NA,2381,-1.0461221000765
"2382","red - whi",NA,NA,2382,-0.54387427141594
"2383","red - whi",NA,NA,2383,-1.25135935441693
"2384","red - whi",NA,NA,2384,0.166677701397359
"2385","red - whi",NA,NA,2385,0.422220390744732
"2386","red - whi",NA,NA,2386,1.39798152447234
"2387","red - whi",NA,NA,2387,1.58634061363391
"2388","red - whi",NA,NA,2388,1.21767185563046
"2389","red - whi",NA,NA,2389,2.25691952722293
"2390","red - whi",NA,NA,2390,3.12362189438103
"2391","red - whi",NA,NA,2391,3.77259364968186
"2392","red - whi",NA,NA,2392,1.60683145283371
"2393","red - whi",NA,NA,2393,2.58141533215862
"2394","red - whi",NA,NA,2394,0.533630363076266
"2395","red - whi",NA,NA,2395,0.39235427123356
"2396","red - whi",NA,NA,2396,0.314393342413324
"2397","red - whi",NA,NA,2397,0.163649299350371
"2398","red - whi",NA,NA,2398,0.718174596896487
"2399","red - whi",NA,NA,2399,0.708937440493136
"2400","red - whi",NA,NA,2400,-1.21518187491054
"2401","red - whi",NA,NA,2401,-0.583517813661391
"2402","red - whi",NA,NA,2402,-1.30736732839214
"2403","red - whi",NA,NA,2403,-1.03713668746209
"2404","red - whi",NA,NA,2404,1.494457591247
"2405","red - whi",NA,NA,2405,1.83291478286038
"2406","red - whi",NA,NA,2406,1.52589882745553
"2407","red - whi",NA,NA,2407,1.33439850757065
"2408","red - whi",NA,NA,2408,1.33065752243036
"2409","red - whi",NA,NA,2409,1.76252435139993
"2410","red - whi",NA,NA,2410,2.0502489012646
"2411","red - whi",NA,NA,2411,3.08531393034983
"2412","red - whi",NA,NA,2412,-2.31779251892968
"2413","red - whi",NA,NA,2413,-1.42327715915059
"2414","red - whi",NA,NA,2414,-1.25852232247168
"2415","red - whi",NA,NA,2415,-2.95334838579354
"2416","red - whi",NA,NA,2416,-2.88976703970064
"2417","red - whi",NA,NA,2417,0.716921608709966
"2418","red - whi",NA,NA,2418,0.209367184454466
"2419","red - whi",NA,NA,2419,-0.784705302623474
"2420","red - whi",NA,NA,2420,0.195049580436169
"2421","red - whi",NA,NA,2421,0.674372747728869
"2422","red - whi",NA,NA,2422,1.03279978795081
"2423","red - whi",NA,NA,2423,0.633808112975417
"2424","red - whi",NA,NA,2424,0.51554292704748
"2425","red - whi",NA,NA,2425,0.376960352323547
"2426","red - whi",NA,NA,2426,-1.56059854851506
"2427","red - whi",NA,NA,2427,-2.06843487317673
"2428","red - whi",NA,NA,2428,0.224010104204459
"2429","red - whi",NA,NA,2429,0.642739049856636
"2430","red - whi",NA,NA,2430,1.8280341201245
"2431","red - whi",NA,NA,2431,1.43657400775286
"2432","red - whi",NA,NA,2432,-0.148979027275075
"2433","red - whi",NA,NA,2433,1.4413950771967
"2434","red - whi",NA,NA,2434,0.972841762614057
"2435","red - whi",NA,NA,2435,1.01991258613899
"2436","red - whi",NA,NA,2436,2.48600499042816
"2437","red - whi",NA,NA,2437,2.533881106248
"2438","red - whi",NA,NA,2438,3.27775159088816
"2439","red - whi",NA,NA,2439,2.69174928887575
"2440","red - whi",NA,NA,2440,0.987856111325542
"2441","red - whi",NA,NA,2441,2.25858079438128
"2442","red - whi",NA,NA,2442,0.341863089590989
"2443","red - whi",NA,NA,2443,0.605058840488812
"2444","red - whi",NA,NA,2444,0.108697031606874
"2445","red - whi",NA,NA,2445,-0.248040110010081
"2446","red - whi",NA,NA,2446,-0.443227916209621
"2447","red - whi",NA,NA,2447,-0.35046927595449
"2448","red - whi",NA,NA,2448,0.400759962321003
"2449","red - whi",NA,NA,2449,0.491119765744148
"2450","red - whi",NA,NA,2450,0.226443114305964
"2451","red - whi",NA,NA,2451,0.22833941812516
"2452","red - whi",NA,NA,2452,1.00979897604134
"2453","red - whi",NA,NA,2453,1.43878876581149
"2454","red - whi",NA,NA,2454,0.812485601904135
"2455","red - whi",NA,NA,2455,0.499269653655739
"2456","red - whi",NA,NA,2456,0.909563461697668
"2457","red - whi",NA,NA,2457,-0.291413968167965
"2458","red - whi",NA,NA,2458,0.734292912345542
"2459","red - whi",NA,NA,2459,0.811929259065448
"2460","red - whi",NA,NA,2460,1.13638546524276
"2461","red - whi",NA,NA,2461,0.954631218372002
"2462","red - whi",NA,NA,2462,-0.655588204035796
"2463","red - whi",NA,NA,2463,-0.652163357213069
"2464","red - whi",NA,NA,2464,-0.0351460650939042
"2465","red - whi",NA,NA,2465,0.0509695981516215
"2466","red - whi",NA,NA,2466,-0.972829757573839
"2467","red - whi",NA,NA,2467,0.00313677498107327
"2468","red - whi",NA,NA,2468,0.71748092789266
"2469","red - whi",NA,NA,2469,0.497566856893537
"2470","red - whi",NA,NA,2470,0.878428775574283
"2471","red - whi",NA,NA,2471,1.2432762357068
"2472","red - whi",NA,NA,2472,-0.201407881582712
"2473","red - whi",NA,NA,2473,1.1845341978118
"2474","red - whi",NA,NA,2474,1.10878291266681
"2475","red - whi",NA,NA,2475,1.72551179612202
"2476","red - whi",NA,NA,2476,0.341293624155605
"2477","red - whi",NA,NA,2477,-1.06436769242829
"2478","red - whi",NA,NA,2478,-1.40320872239808
"2479","red - whi",NA,NA,2479,-1.50260829968085
"2480","red - whi",NA,NA,2480,0.408888521994989
"2481","red - whi",NA,NA,2481,1.16402644738176
"2482","red - whi",NA,NA,2482,0.908229226034525
"2483","red - whi",NA,NA,2483,0.901552399384403
"2484","red - whi",NA,NA,2484,1.41933259625884
"2485","red - whi",NA,NA,2485,-0.42267787872222
"2486","red - whi",NA,NA,2486,-0.422891354549641
"2487","red - whi",NA,NA,2487,-0.764113844391389
"2488","red - whi",NA,NA,2488,0.448078511652642
"2489","red - whi",NA,NA,2489,1.60902097605983
"2490","red - whi",NA,NA,2490,2.13531569559552
"2491","red - whi",NA,NA,2491,1.43664996289874
"2492","red - whi",NA,NA,2492,0.983403987873807
"2493","red - whi",NA,NA,2493,0.662557334976454
"2494","red - whi",NA,NA,2494,0.420593241455161
"2495","red - whi",NA,NA,2495,0.170660772500685
"2496","red - whi",NA,NA,2496,-0.660104669681847
"2497","red - whi",NA,NA,2497,-0.651278991014396
"2498","red - whi",NA,NA,2498,2.21934441223302
"2499","red - whi",NA,NA,2499,3.27508118219845
"2500","red - whi",NA,NA,2500,1.28537194526367
"2501","red - whi",NA,NA,2501,1.29374146967087
"2502","red - whi",NA,NA,2502,0.529052022605607
"2503","red - whi",NA,NA,2503,-1.14141684331438
"2504","red - whi",NA,NA,2504,-1.45702972851052
"2505","red - whi",NA,NA,2505,-1.48814456200372
"2506","red - whi",NA,NA,2506,-0.20856449887342
"2507","red - whi",NA,NA,2507,0.977098230714337
"2508","red - whi",NA,NA,2508,3.07184674555183
"2509","red - whi",NA,NA,2509,-0.954328631342434
"2510","red - whi",NA,NA,2510,-1.33123652098514
"2511","red - whi",NA,NA,2511,1.25962753453585
"2512","red - whi",NA,NA,2512,1.58673215061345
"2513","red - whi",NA,NA,2513,0.469399681465567
"2514","red - whi",NA,NA,2514,0.542905616062704
"2515","red - whi",NA,NA,2515,0.292811281890521
"2516","red - whi",NA,NA,2516,0.338254347638964
"2517","red - whi",NA,NA,2517,0.00293803718452379
"2518","red - whi",NA,NA,2518,0.82808818802257
"2519","red - whi",NA,NA,2519,0.810874457183088
"2520","red - whi",NA,NA,2520,0.344329555995407
"2521","red - whi",NA,NA,2521,0.885413046311591
"2522","red - whi",NA,NA,2522,0.87453613953006
"2523","red - whi",NA,NA,2523,0.912810690129323
"2524","red - whi",NA,NA,2524,-1.19564401343552
"2525","red - whi",NA,NA,2525,-0.595207563331532
"2526","red - whi",NA,NA,2526,-0.545346049727284
"2527","red - whi",NA,NA,2527,-1.08798966141067
"2528","red - whi",NA,NA,2528,0.367832997650691
"2529","red - whi",NA,NA,2529,0.065400917341112
"2530","red - whi",NA,NA,2530,0.0209835896962503
"2531","red - whi",NA,NA,2531,1.4075251215451
"2532","red - whi",NA,NA,2532,0.806523578544105
"2533","red - whi",NA,NA,2533,1.16269641555601
"2534","red - whi",NA,NA,2534,2.38946867468161
"2535","red - whi",NA,NA,2535,0.800398640853525
"2536","red - whi",NA,NA,2536,1.80153859537146
"2537","red - whi",NA,NA,2537,0.848987615789898
"2538","red - whi",NA,NA,2538,0.425413060929515
"2539","red - whi",NA,NA,2539,1.43788897584012
"2540","red - whi",NA,NA,2540,-0.403700888548634
"2541","red - whi",NA,NA,2541,0.322916876237608
"2542","red - whi",NA,NA,2542,-0.345623545733006
"2543","red - whi",NA,NA,2543,0.527879003179864
"2544","red - whi",NA,NA,2544,1.89179302665415
"2545","red - whi",NA,NA,2545,0.504710172384914
"2546","red - whi",NA,NA,2546,0.846860179139498
"2547","red - whi",NA,NA,2547,-0.497394959243808
"2548","red - whi",NA,NA,2548,-0.867614228652137
"2549","red - whi",NA,NA,2549,0.796231821556752
"2550","red - whi",NA,NA,2550,2.052673635716
"2551","red - whi",NA,NA,2551,2.73545135628038
"2552","red - whi",NA,NA,2552,1.88538027967462
"2553","red - whi",NA,NA,2553,2.4531152628679
"2554","red - whi",NA,NA,2554,0.707982061756219
"2555","red - whi",NA,NA,2555,1.49085975845556
"2556","red - whi",NA,NA,2556,-0.184452985043403
"2557","red - whi",NA,NA,2557,-1.72189618403775
"2558","red - whi",NA,NA,2558,3.04675400970497
"2559","red - whi",NA,NA,2559,3.0856306285368
"2560","red - whi",NA,NA,2560,1.67225638942689
"2561","red - whi",NA,NA,2561,1.4951367950362
"2562","red - whi",NA,NA,2562,0.874738111357836
"2563","red - whi",NA,NA,2563,1.1840285551213
"2564","red - whi",NA,NA,2564,0.492346606921579
"2565","red - whi",NA,NA,2565,-0.55605737405257
"2566","red - whi",NA,NA,2566,-0.19213480235721
"2567","red - whi",NA,NA,2567,1.25203378089286
"2568","red - whi",NA,NA,2568,0.549686309185237
"2569","red - whi",NA,NA,2569,0.938299093202366
"2570","red - whi",NA,NA,2570,0.67211286625531
"2571","red - whi",NA,NA,2571,0.940994797397482
"2572","red - whi",NA,NA,2572,-0.291672739623802
"2573","red - whi",NA,NA,2573,0.456089515125122
"2574","red - whi",NA,NA,2574,0.000551217918493951
"2575","red - whi",NA,NA,2575,0.546855665565211
"2576","red - whi",NA,NA,2576,-0.156358700138673
"2577","red - whi",NA,NA,2577,0.374631574583819
"2578","red - whi",NA,NA,2578,0.67991206768288
"2579","red - whi",NA,NA,2579,0.366306016336635
"2580","red - whi",NA,NA,2580,0.645476483341523
"2581","red - whi",NA,NA,2581,-0.177779537556523
"2582","red - whi",NA,NA,2582,0.622854606234589
"2583","red - whi",NA,NA,2583,1.56191040440301
"2584","red - whi",NA,NA,2584,0.289332487422153
"2585","red - whi",NA,NA,2585,-0.0822584571071511
"2586","red - whi",NA,NA,2586,0.58054198101549
"2587","red - whi",NA,NA,2587,0.00825776869916184
"2588","red - whi",NA,NA,2588,-0.0773567596533393
"2589","red - whi",NA,NA,2589,-0.240308740389129
"2590","red - whi",NA,NA,2590,1.01314464917799
"2591","red - whi",NA,NA,2591,0.444104763118103
"2592","red - whi",NA,NA,2592,0.151394262291124
"2593","red - whi",NA,NA,2593,0.756596979338975
"2594","red - whi",NA,NA,2594,0.336716727190922
"2595","red - whi",NA,NA,2595,0.258292207593528
"2596","red - whi",NA,NA,2596,1.15226653493263
"2597","red - whi",NA,NA,2597,1.02255007056713
"2598","red - whi",NA,NA,2598,1.18524942921021
"2599","red - whi",NA,NA,2599,0.689424438179103
"2600","red - whi",NA,NA,2600,-0.0810811282658301
"2601","red - whi",NA,NA,2601,0.104734251621448
"2602","red - whi",NA,NA,2602,0.738738709858837
"2603","red - whi",NA,NA,2603,0.490921693309702
"2604","red - whi",NA,NA,2604,-0.0588270472612067
"2605","red - whi",NA,NA,2605,0.89816396515559
"2606","red - whi",NA,NA,2606,0.453322599142444
"2607","red - whi",NA,NA,2607,0.692494108941404
"2608","red - whi",NA,NA,2608,-0.604326463905922
"2609","red - whi",NA,NA,2609,-0.156530407739718
"2610","red - whi",NA,NA,2610,-0.133798417987352
"2611","red - whi",NA,NA,2611,-1.20488898330481
"2612","red - whi",NA,NA,2612,-0.674151390674358
"2613","red - whi",NA,NA,2613,-0.142976713429849
"2614","red - whi",NA,NA,2614,0.287321353245783
"2615","red - whi",NA,NA,2615,0.862559621595979
"2616","red - whi",NA,NA,2616,0.282985019689911
"2617","red - whi",NA,NA,2617,-0.283208338308258
"2618","red - whi",NA,NA,2618,-0.0184095481239371
"2619","red - whi",NA,NA,2619,-0.24072253259154
"2620","red - whi",NA,NA,2620,-0.179430512004285
"2621","red - whi",NA,NA,2621,-0.401698595994013
"2622","red - whi",NA,NA,2622,-0.701232248907207
"2623","red - whi",NA,NA,2623,2.13927271678193
"2624","red - whi",NA,NA,2624,1.3902310628415
"2625","red - whi",NA,NA,2625,1.65559651734041
"2626","red - whi",NA,NA,2626,1.9982017855428
"2627","red - whi",NA,NA,2627,2.03381202130118
"2628","red - whi",NA,NA,2628,1.38981344703035
"2629","red - whi",NA,NA,2629,1.82469183149936
"2630","red - whi",NA,NA,2630,0.299716396035976
"2631","red - whi",NA,NA,2631,-0.183742633015975
"2632","red - whi",NA,NA,2632,-0.474970394594474
"2633","red - whi",NA,NA,2633,0.133775502977274
"2634","red - whi",NA,NA,2634,0.101602946518177
"2635","red - whi",NA,NA,2635,0.0930378757617518
"2636","red - whi",NA,NA,2636,-0.520832842040069
"2637","red - whi",NA,NA,2637,-0.222523765618053
"2638","red - whi",NA,NA,2638,-0.324608568799408
"2639","red - whi",NA,NA,2639,-0.21047543798027
"2640","red - whi",NA,NA,2640,1.28690647651635
"2641","red - whi",NA,NA,2641,1.54134093627079
"2642","red - whi",NA,NA,2642,1.90640097731903
"2643","red - whi",NA,NA,2643,2.6274330358676
"2644","red - whi",NA,NA,2644,-0.977810004579856
"2645","red - whi",NA,NA,2645,0.0465681487665472
"2646","red - whi",NA,NA,2646,-0.836370484729957
"2647","red - whi",NA,NA,2647,-0.290403639332788
"2648","red - whi",NA,NA,2648,-1.0992085605947
"2649","red - whi",NA,NA,2649,-1.59823301741105
"2650","red - whi",NA,NA,2650,-0.463003416742013
"2651","red - whi",NA,NA,2651,-0.763605958777053
"2652","red - whi",NA,NA,2652,-1.57597585300688
"2653","red - whi",NA,NA,2653,-0.601606200186095
"2654","red - whi",NA,NA,2654,0.337596172821394
"2655","red - whi",NA,NA,2655,-0.00610282748156156
"2656","red - whi",NA,NA,2656,-0.424703469260598
"2657","red - whi",NA,NA,2657,0.29118518032754
"2658","red - whi",NA,NA,2658,-0.181557331405159
"2659","red - whi",NA,NA,2659,0.920006421685607
"2660","red - whi",NA,NA,2660,0.723996162348093
"2661","red - whi",NA,NA,2661,1.13503708788467
"2662","red - whi",NA,NA,2662,0.734409656786742
"2663","red - whi",NA,NA,2663,0.897231267370348
"2664","red - whi",NA,NA,2664,-0.974861741082047
"2665","red - whi",NA,NA,2665,1.61005991304876
"2666","red - whi",NA,NA,2666,1.82299464829285
"2667","red - whi",NA,NA,2667,1.14123418837265
"2668","red - whi",NA,NA,2668,0.609709157872198
"2669","red - whi",NA,NA,2669,1.10459770339928
"2670","red - whi",NA,NA,2670,-0.741706679670838
"2671","red - whi",NA,NA,2671,-1.00504787996546
"2672","red - whi",NA,NA,2672,-0.993882693547911
"2673","red - whi",NA,NA,2673,1.53049025154984
"2674","red - whi",NA,NA,2674,0.785308165005744
"2675","red - whi",NA,NA,2675,0.397803937699935
"2676","red - whi",NA,NA,2676,0.989812357196059
"2677","red - whi",NA,NA,2677,0.445959804764625
"2678","red - whi",NA,NA,2678,0.094648917738965
"2679","red - whi",NA,NA,2679,3.32916722248392
"2680","red - whi",NA,NA,2680,3.3394067623599
"2681","red - whi",NA,NA,2681,2.80964912775774
"2682","red - whi",NA,NA,2682,2.28497574692086
"2683","red - whi",NA,NA,2683,2.77806097271466
"2684","red - whi",NA,NA,2684,0.322221903181244
"2685","red - whi",NA,NA,2685,1.54993394885105
"2686","red - whi",NA,NA,2686,0.0074700620787969
"2687","red - whi",NA,NA,2687,-0.0308474483094169
"2688","red - whi",NA,NA,2688,1.7483263438864
"2689","red - whi",NA,NA,2689,1.02445989749213
"2690","red - whi",NA,NA,2690,-0.935527817954455
"2691","red - whi",NA,NA,2691,0.530828668571259
"2692","red - whi",NA,NA,2692,0.602693272904846
"2693","red - whi",NA,NA,2693,-0.347535173382357
